Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      16/6473        window_list <cycle 1> [540]
                0.00    0.00      42/6473        window_list_1 <cycle 1> [400]
                0.00    0.00      80/6473        where_is_internal <cycle 1> [315]
                0.00    0.00     116/6473        reset_buffer <cycle 1> [405]
                0.00    0.00     172/6473        read_char <cycle 1> [331]
                0.00    0.00     842/6473        map_sub_char_table <cycle 1> [487]
                0.00    0.00    5189/6473        map_keymap_internal <cycle 1> [152]
[940]    0.0    0.00    0.00    6473         nconc2 [940]
                0.00    0.00    6473/22263       Fnconc [825]
-----------------------------------------------
                0.00    0.00    6416/6416        read_string_literal <cycle 1> [60]
[941]    0.0    0.00    0.00    6416         str_as_unibyte [941]
-----------------------------------------------
                0.00    0.00    2666/6343        casify_object [352]
                0.00    0.00    3677/6343        do_casify_multibyte_string [387]
[942]    0.0    0.00    0.00    6343         case_character_impl [942]
-----------------------------------------------
                0.00    0.00    1113/6262        unwind_to_catch <cycle 1> [1225]
                0.00    0.00    5149/6262        timer_check <cycle 1> [46]
[943]    0.0    0.00    0.00    6262         unblock_input_to [943]
                0.00    0.00     926/1805        gobble_input [1075]
-----------------------------------------------
                                   1             internal_condition_case <cycle 1> [1705]
                                   2             internal_condition_case_1 <cycle 1> [1122]
                                 231             Fcall_interactively <cycle 1> [347]
                                2666             exec_byte_code <cycle 1> [3]
                                3308             Ffuncall <cycle 1> [273]
[944]    0.0    0.00    0.00    6208         Feval <cycle 1> [944]
                                6208             eval_sub <cycle 1> [308]
                                6208             store_symval_forwarding <cycle 1> [344]
                                6208             set_internal <cycle 1> [189]
                                6208             specbind <cycle 1> [70]
-----------------------------------------------
                0.00    0.00    6166/6166        file_name_completion <cycle 1> [188]
[945]    0.0    0.00    0.00    6166         file_name_completion_dirp [945]
                0.00    0.00    6166/20544       sys_faccessat [835]
-----------------------------------------------
                                 918             read_event_from_main_queue <cycle 1> [1178]
                                5155             get_input_pending <cycle 1> [962]
[946]    0.0    0.00    0.00    6073         readable_events <cycle 1> [946]
                0.00    0.00    3338/3394        x_detect_pending_selection_requests [1017]
                0.00    0.00    3338/3394        detect_conversion_events [1016]
                0.00    0.00    3338/3450        some_mouse_moved [1014]
                                4174             timer_check <cycle 1> [46]
-----------------------------------------------
                0.00    0.00    6022/6022        print_object <cycle 1> [307]
[947]    0.0    0.00    0.00    6022         traverse_intervals [947]
-----------------------------------------------
                0.00    0.00    5949/5949        Fash [904]
[948]    0.0    0.00    0.00    5949         emacs_mpz_mul_2exp [948]
-----------------------------------------------
                                5928             display_line <cycle 1> [45]
[949]    0.0    0.00    0.00    5928         append_space_for_newline <cycle 1> [949]
                0.00    0.00    5928/10162       fill_column_indicator_column [893]
                0.00    0.00    5928/5928        face_for_char [950]
                0.00    0.00    1694/7628        lookup_basic_face [916]
                                5928             produce_glyphs <cycle 1> [181]
-----------------------------------------------
                0.00    0.00    5928/5928        append_space_for_newline <cycle 1> [949]
[950]    0.0    0.00    0.00    5928         face_for_char [950]
-----------------------------------------------
                                   3             exec_byte_code <cycle 1> [3]
                                 949             Fkey_binding <cycle 1> [1168]
                                1157             active_maps <cycle 1> [1130]
                                3712             Fwhere_is_internal <cycle 1> [146]
[951]    0.0    0.00    0.00    5821         Fcurrent_active_maps <cycle 1> [951]
                0.00    0.00   11285/1281188     Fcons [720]
                0.00    0.00    5821/135423      list1 [758]
                               11642             get_local_map <cycle 1> [162]
                                5821             current_minor_maps <cycle 1> [429]
-----------------------------------------------
                0.00    0.00       1/5722        record_first_change [1147]
                0.00    0.00      23/5722        make_frame_visible_1 [1733]
                0.00    0.00      29/5722        set_window_buffer <cycle 1> [340]
                0.00    0.00      99/5722        Ffile_name_all_completions <cycle 1> [505]
                0.00    0.00    5570/5722        exec_byte_code <cycle 1> [3]
[952]    0.0    0.00    0.00    5722         list4 [952]
                0.00    0.00   17166/1281188     Fcons [720]
-----------------------------------------------
                0.00    0.00    5663/5663        sweep_vectors [1489]
[953]    0.0    0.00    0.00    5663         xfree_for_gmp [953]
-----------------------------------------------
                0.00    0.00     176/5633        garbage_collect <cycle 1> [12]
                0.00    0.00    1313/5633        process_mark_stack <cycle 1> [6]
                0.00    0.00    1379/5633        mark_bytecode <cycle 1> [1473]
                0.00    0.00    2765/5633        mark_specpdl <cycle 1> [1479]
[954]    0.0    0.00    0.00    5633         mark_objects [954]
-----------------------------------------------
                                   2             set_alarm [955]
                0.00    0.00       2/5622        probably_quit [1841]
                0.00    0.00     471/5622        start_atimer [1275]
                0.00    0.00    5149/5622        timer_check <cycle 1> [46]
[955]    0.0    0.00    0.00    5622+2       set_alarm [955]
                0.00    0.00     494/494         add_timer_wait_descriptor [1261]
                0.00    0.00       2/7984        current_timespec [910]
                                   2             set_alarm [955]
-----------------------------------------------
                0.00    0.00       2/5621        Fwindow_end [1883]
                0.00    0.00       3/5621        window_text_pixel_size <cycle 1> [454]
                0.00    0.00       3/5621        Fwindow_text_pixel_size [1855]
                0.00    0.00       4/5621        Fset_window_hscroll [1825]
                0.00    0.00       4/5621        Frun_window_scroll_functions <cycle 1> [1824]
                0.00    0.00       7/5621        Fposn_at_x_y [1761]
                0.00    0.00       8/5621        Fpos_visible_in_window_p <cycle 1> [1738]
                0.00    0.00      11/5621        Fwindow_right_divider_width [1702]
                0.00    0.00      11/5621        Fwindow_scroll_bar_width [1703]
                0.00    0.00      11/5621        Fset_window_buffer <cycle 1> [1700]
                0.00    0.00      41/5621        Fwindow_tab_line_height [472]
                0.00    0.00      44/5621        Fwindow_bottom_divider_width [1544]
                0.00    0.00      44/5621        Fwindow_scroll_bar_height [1545]
                0.00    0.00      78/5621        Fwindow_mode_line_height [471]
                0.00    0.00      98/5621        Fwindow_old_point [1461]
                0.00    0.00     135/5621        Fwindow_start [1423]
                0.00    0.00     176/5621        Fwindow_line_height [388]
                0.00    0.00     208/5621        Fset_window_vscroll [1368]
                0.00    0.00     208/5621        Fvertical_motion <cycle 1> [267]
                0.00    0.00     370/5621        Fwindow_point [1309]
                0.00    0.00     394/5621        Fwindow_body_height [259]
                0.00    0.00     402/5621        Fwindow_margins [1304]
                0.00    0.00     404/5621        Fwindow_body_width [1302]
                0.00    0.00     411/5621        Fwindow_fringes [1299]
                0.00    0.00     436/5621        Fwindow_header_line_height [265]
                0.00    0.00     782/5621        Fwindow_scroll_bars [1191]
                0.00    0.00    1326/5621        decode_next_window_args [1117]
[956]    0.0    0.00    0.00    5621         decode_live_window [956]
-----------------------------------------------
                0.00    0.00     480/5407        Fmatch_data [374]
                0.00    0.00    1194/5407        hscroll_window_tree [288]
                0.00    0.00    3733/5407        exec_byte_code <cycle 1> [3]
[957]    0.0    0.00    0.00    5407         Fset_marker [957]
-----------------------------------------------
                0.00    0.00     258/5308        Fpropertize <cycle 1> [455]
                0.00    0.00    5050/5308        exec_byte_code <cycle 1> [3]
[958]    0.0    0.00    0.00    5308         Fadd_text_properties [958]
-----------------------------------------------
                0.00    0.00      12/5308        string_to_multibyte [546]
                0.00    0.00    5296/5308        concat_to_string <cycle 1> [158]
[959]    0.0    0.00    0.00    5308         str_to_multibyte [959]
-----------------------------------------------
                0.00    0.00       2/5281        unwind_format_mode_line <cycle 1> [523]
                0.00    0.00       2/5281        Fformat_mode_line <cycle 1> [659]
                0.00    0.00       4/5281        setup_echo_area_for_printing <cycle 1> [1752]
                0.00    0.00       4/5281        redisplay_mode_lines <cycle 1> [1949]
                0.00    0.00       6/5281        pos_visible_p <cycle 1> [393]
                0.00    0.00      10/5281        Finsert_buffer_substring <cycle 1> [1800]
                0.00    0.00      14/5281        truncate_undo_list <cycle 1> [1620]
                0.00    0.00      39/5281        overlay_arrows_changed_p <cycle 1> [303]
                0.00    0.00      99/5281        decode_coding <cycle 1> [241]
                0.00    0.00      99/5281        unbind_to <cycle 1> [57]
                0.00    0.00     104/5281        show_hourglass <cycle 1> [410]
                0.00    0.00     198/5281        code_conversion_save <cycle 1> [939]
                0.00    0.00     661/5281        unwind_with_echo_area_buffer <cycle 1> [1217]
                0.00    0.00     661/5281        with_echo_area_buffer <cycle 1> [376]
                0.00    0.00    1534/5281        redisplay_window <cycle 1> [58]
                0.00    0.00    1844/5281        Fprin1_to_string <cycle 1> [234]
[960]    0.0    0.00    0.00    5281         set_buffer_internal_1 [960]
-----------------------------------------------
                0.00    0.00     842/5220        Fnarrow_to_region [327]
                0.00    0.00    1786/5220        save_restriction_restore <cycle 1> [665]
                0.00    0.00    2592/5220        Fwiden [287]
[961]    0.0    0.00    0.00    5220         invalidate_current_column [961]
-----------------------------------------------
                                   5             sit_for <cycle 1> [1115]
                                  10             Finput_pending_p <cycle 1> [1710]
                                 957             read_char <cycle 1> [331]
                                 973             wait_reading_process_output <cycle 1> [1254]
                                1393             detect_input_pending_run_timers <cycle 1> [1029]
                                1817             swallow_events <cycle 1> [1072]
[962]    0.0    0.00    0.00    5155         get_input_pending <cycle 1> [962]
                                5155             readable_events <cycle 1> [946]
-----------------------------------------------
                0.00    0.00    5121/5121        encode_coding [82]
[963]    0.0    0.00    0.00    5121         encode_coding_utf_8 [963]
                0.00    0.00      37/43          alloc_destination [1549]
-----------------------------------------------
                0.00    0.00       2/5073        tty_reset_terminal_modes [579]
                0.00    0.00    5071/5073        tty_write_glyphs <cycle 1> [1088]
[964]    0.0    0.00    0.00    5073         tty_turn_off_highlight [964]
-----------------------------------------------
                0.00    0.00       1/5072        Fset_terminal_coding_system_internal [628]
                0.00    0.00    5071/5072        encode_terminal_code <cycle 1> [966]
[965]    0.0    0.00    0.00    5072         coding_charset_list [965]
-----------------------------------------------
                                5071             tty_write_glyphs <cycle 1> [1088]
[966]    0.0    0.00    0.00    5071         encode_terminal_code <cycle 1> [966]
                0.00    0.00   37781/163196      char_charset [754]
                0.00    0.00    5071/5072        coding_charset_list [965]
                0.00    0.00       3/1768        xpalloc [1078]
                0.00    0.00       1/3962        xrealloc [999]
                                5071             unbind_to <cycle 1> [57]
                                5071             encode_coding_object <cycle 1> [80]
-----------------------------------------------
                0.00    0.00    5071/5071        tty_write_glyphs <cycle 1> [1088]
[967]    0.0    0.00    0.00    5071         turn_off_face [967]
-----------------------------------------------
                0.00    0.00    5071/5071        tty_write_glyphs <cycle 1> [1088]
[968]    0.0    0.00    0.00    5071         turn_on_face [968]
                0.00    0.00    2161/2525        xstrdup [1038]
                0.00    0.00    2161/2525        tparam [1037]
                0.00    0.00     459/61858       xfree [781]
-----------------------------------------------
                                   5             styled_format <cycle 1> [61]
                                5065             concat_to_string <cycle 1> [158]
[969]    0.0    0.00    0.00    5070         add_text_properties_from_list <cycle 1> [969]
                                5142             add_text_properties_1 <cycle 1> [261]
-----------------------------------------------
                0.00    0.00      16/5043        Ffuncall <cycle 1> [273]
                0.00    0.00    5027/5043        exec_byte_code <cycle 1> [3]
[970]    0.0    0.00    0.00    5043         arith_driver [970]
                0.00    0.00   10789/34618       check_number_coerce_marker [803]
-----------------------------------------------
                0.00    0.00     864/4985        exec_byte_code <cycle 1> [3]
                0.00    0.00    4121/4985        save_excursion_restore <cycle 1> [169]
[971]    0.0    0.00    0.00    4985         Fmarker_buffer [971]
-----------------------------------------------
                0.00    0.00       2/4879        unwind_format_mode_line <cycle 1> [523]
                0.00    0.00      38/4879        select_window <cycle 1> [394]
                0.00    0.00    4839/4879        Fgoto_char [122]
[972]    0.0    0.00    0.00    4879         set_point_from_marker [972]
                0.00    0.00    4879/29806       marker_position [811]
                0.00    0.00    4879/21272       marker_byte_position [831]
-----------------------------------------------
                                 554             display_mode_line <cycle 1> [239]
                                4314             display_line <cycle 1> [45]
[973]    0.0    0.00    0.00    4868         extend_face_to_end_of_line <cycle 1> [973]
                0.00    0.00    4234/7628        lookup_basic_face [916]
                0.00    0.00    4234/10162       fill_column_indicator_column [893]
                              226156             produce_glyphs <cycle 1> [181]
                                4234             store_symval_forwarding <cycle 1> [344]
                                4234             set_internal <cycle 1> [189]
                                4234             specbind <cycle 1> [70]
                                4234             unbind_to <cycle 1> [57]
                                  12             face_at_pos <cycle 1> [538]
-----------------------------------------------
                                4832             run_hook_with_args <cycle 1> [268]
[974]    0.0    0.00    0.00    4832         funcall_nil <cycle 1> [974]
                                4832             Ffuncall <cycle 1> [273]
-----------------------------------------------
                                  82             display_line <cycle 1> [45]
                                 551             display_string <cycle 1> [31]
                                4116             init_iterator <cycle 1> [59]
[975]    0.0    0.00    0.00    4749         produce_special_glyphs <cycle 1> [975]
                                4749             produce_glyphs <cycle 1> [181]
-----------------------------------------------
                                   2             Fkey_binding <cycle 1> [1168]
                                  10             shadow_lookup <cycle 1> [1190]
                                 471             test_undefined <cycle 1> [1214]
                                 474             read_key_sequence <cycle 1> [329]
                                3755             Fwhere_is_internal <cycle 1> [146]
[976]    0.0    0.00    0.00    4712         Fcommand_remapping <cycle 1> [976]
                                3765             Flookup_key <cycle 1> [493]
                                 947             Fkey_binding <cycle 1> [1168]
-----------------------------------------------
                                 268             map_keymap_internal <cycle 1> [152]
                                4440             Fmap_char_table <cycle 1> [985]
[977]    0.0    0.00    0.00    4708         map_char_table <cycle 1> [977]
                0.00    0.00    4708/1281188     Fcons [720]
                                4708             map_sub_char_table <cycle 1> [487]
-----------------------------------------------
                0.00    0.00    4591/4591        exec_byte_code <cycle 1> [3]
[978]    0.0    0.00    0.00    4591         Fplist_get [978]
-----------------------------------------------
                0.00    0.00    4574/4574        exec_byte_code <cycle 1> [3]
[979]    0.0    0.00    0.00    4574         Feobp [979]
-----------------------------------------------
                0.00    0.00       4/4564        region_limit [1843]
                0.00    0.00     650/4564        hscroll_window_tree [288]
                0.00    0.00    1368/4564        exec_byte_code <cycle 1> [3]
                0.00    0.00    2542/4564        prepare_to_modify_buffer_1 <cycle 1> [147]
[980]    0.0    0.00    0.00    4564         Fmarker_position [980]
-----------------------------------------------
                0.00    0.00       1/4554        store_frame_param [580]
                0.00    0.00       5/4554        write_region <cycle 1> [456]
                0.00    0.00      99/4554        code_conversion_save <cycle 1> [939]
                0.00    0.00    1015/4554        exec_byte_code <cycle 1> [3]
                0.00    0.00    3434/4554        labeled_restrictions_peek_label [269]
[981]    0.0    0.00    0.00    4554         Fbuffer_live_p [981]
-----------------------------------------------
                                   2             print_error_message <cycle 1> [569]
                                 752             print_stack_push_vector <cycle 1> [1195]
                                1489             print_string <cycle 1> [1099]
                                2288             print_object <cycle 1> [307]
[982]    0.0    0.00    0.00    4531         strout <cycle 1> [982]
                0.00    0.00       7/1768        xpalloc [1078]
                0.00    0.00       4/8           message_dolog [1749]
                                  38             insert_char <cycle 1> [1568]
                                   4             setup_echo_area_for_printing <cycle 1> [1752]
                                   4             overlay_arrows_changed_p <cycle 1> [303]
-----------------------------------------------
                0.00    0.00    4482/4482        exec_byte_code <cycle 1> [3]
[983]    0.0    0.00    0.00    4482         rounding_driver [983]
                0.00    0.00    4438/4438        ceiling2 [987]
                0.00    0.00      18/18          round2 [1644]
                0.00    0.00       4/4           identity [1835]
-----------------------------------------------
                0.00    0.00    4451/4451        exec_byte_code <cycle 1> [3]
[984]    0.0    0.00    0.00    4451         Fceiling [984]
-----------------------------------------------
                                4440             exec_byte_code <cycle 1> [3]
[985]    0.0    0.00    0.00    4440         Fmap_char_table <cycle 1> [985]
                                4440             map_char_table <cycle 1> [977]
-----------------------------------------------
                0.00    0.00       2/4440        merge_face_ref <cycle 2> [921]
                0.00    0.00    1806/4440        merge_face_vectors <cycle 2> [770]
                0.00    0.00    2632/4440        Finternal_set_lisp_face_attribute <cycle 1> [202]
[986]    0.0    0.00    0.00    4440         font_clear_prop [986]
-----------------------------------------------
                0.00    0.00    4438/4438        rounding_driver [983]
[987]    0.0    0.00    0.00    4438         ceiling2 [987]
-----------------------------------------------
                0.00    0.00    4424/4424        exec_byte_code <cycle 1> [3]
[988]    0.0    0.00    0.00    4424         Fskip_chars_forward [988]
-----------------------------------------------
                0.00    0.00       8/4422        eval_sub <cycle 1> [308]
                0.00    0.00      15/4422        exec_byte_code <cycle 1> [3]
                0.00    0.00    4399/4422        Fdefalias <cycle 1> [990]
[989]    0.0    0.00    0.00    4422         Ffset [989]
-----------------------------------------------
                                 291             exec_byte_code <cycle 1> [3]
                                4109             eval_sub <cycle 1> [308]
[990]    0.0    0.00    0.00    4400         Fdefalias <cycle 1> [990]
                0.00    0.00    4399/4422        Ffset [989]
                0.00    0.00      66/19088       Fput [840]
                                4400             defalias <cycle 1> [285]
-----------------------------------------------
                0.00    0.00    4373/4373        exec_byte_code <cycle 1> [3]
[991]    0.0    0.00    0.00    4373         Fmatch_end [991]
-----------------------------------------------
                                4336             exec_byte_code <cycle 1> [3]
[992]    0.0    0.00    0.00    4336         Fmapc <cycle 1> [992]
                0.00    0.00    4336/149628      Flength [755]
                                4336             mapcar1 <cycle 1> [797]
-----------------------------------------------
                0.00    0.00     937/4332        watch_gc_cons_percentage [862]
                0.00    0.00    3395/4332        dupstring [890]
[993]    0.0    0.00    0.00    4332         mem_rotate_right [993]
-----------------------------------------------
                                1017             redisplay_internal <cycle 1> [125]
                                3306             display_mode_element <cycle 1> [28]
[994]    0.0    0.00    0.00    4323         safe__call1 <cycle 1> [994]
                                4323             safe__call <cycle 1> [920]
-----------------------------------------------
                0.00    0.00     383/4299        overlay_arrows_changed_p <cycle 1> [303]
                0.00    0.00    3916/4299        print_finish <cycle 1> [1000]
[995]    0.0    0.00    0.00    4299         insert_1_both [995]
-----------------------------------------------
                0.00    0.00    4249/4249        exec_byte_code <cycle 1> [3]
[996]    0.0    0.00    0.00    4249         Fbare_symbol [996]
-----------------------------------------------
                0.00    0.00    4116/4116        init_iterator <cycle 1> [59]
[997]    0.0    0.00    0.00    4116         window_display_table [997]
-----------------------------------------------
                0.00    0.00    1666/3970        Flogior [1090]
                0.00    0.00    2304/3970        Flogand [1047]
[998]    0.0    0.00    0.00    3970         check_integer_coerce_marker [998]
-----------------------------------------------
                0.00    0.00       1/3962        encode_terminal_code <cycle 1> [966]
                0.00    0.00       1/3962        grow_mark_stack [1939]
                0.00    0.00       3/3962        garbage_collect <cycle 1> [12]
                0.00    0.00      38/3962        alloc_destination [1549]
                0.00    0.00      43/3962        adjust_frame_glyphs [317]
                0.00    0.00      53/3962        re_compile_pattern [75]
                0.00    0.00     255/3962        enlarge_buffer_text [1341]
                0.00    0.00    1768/3962        xpalloc [1078]
                0.00    0.00    1800/3962        shrink_regexp_cache [1485]
[999]    0.0    0.00    0.00    3962         xrealloc [999]
-----------------------------------------------
                                   2             print_error_message <cycle 1> [569]
                                  11             Fprint <cycle 1> [1698]
                                  39             Fterpri <cycle 1> [1556]
                                 922             Fprin1_to_string <cycle 1> [234]
                                1244             Fprinc <cycle 1> [1123]
                                1702             Fprin1 <cycle 1> [1084]
[1000]   0.0    0.00    0.00    3920         print_finish <cycle 1> [1000]
                0.00    0.00    3916/4299        insert_1_both [995]
                                3920             unbind_to <cycle 1> [57]
                                3916             insert_from_string_1 <cycle 1> [54]
                                3916             signal_after_change <cycle 1> [560]
-----------------------------------------------
                                   2             print_error_message <cycle 1> [569]
                                  11             Fprint <cycle 1> [1698]
                                  39             Fterpri <cycle 1> [1556]
                                 922             Fprin1_to_string <cycle 1> [234]
                                1244             Fprinc <cycle 1> [1123]
                                1702             Fprin1 <cycle 1> [1084]
[1001]   0.0    0.00    0.00    3920         print_prepare <cycle 1> [1001]
                0.00    0.00    7840/313854      Fcurrent_buffer [739]
                0.00    0.00    3920/37247       record_unwind_protect [800]
                0.00    0.00    3916/15014       xmalloc [859]
                0.00    0.00    3916/7639        record_unwind_protect_void [915]
                                7616             store_symval_forwarding <cycle 1> [344]
                                7616             set_internal <cycle 1> [189]
                                7616             specbind <cycle 1> [70]
                                1727             Fset_buffer <cycle 1> [864]
                                   4             setup_echo_area_for_printing <cycle 1> [1752]
-----------------------------------------------
                0.00    0.00    3916/3916        unbind_to <cycle 1> [57]
[1002]   0.0    0.00    0.00    3916         print_free_buffer [1002]
                0.00    0.00    3916/61858       xfree [781]
-----------------------------------------------
                0.00    0.00     506/3892        Fframe_or_buffer_changed_p [597]
                0.00    0.00    3386/3892        exec_byte_code <cycle 1> [3]
[1003]   0.0    0.00    0.00    3892         Fbuffer_modified_p [1003]
-----------------------------------------------
                0.00    0.00    3810/3810        exec_byte_code <cycle 1> [3]
[1004]   0.0    0.00    0.00    3810         Fsyntax_table [1004]
-----------------------------------------------
                0.00    0.00    3772/3772        exec_byte_code <cycle 1> [3]
[1005]   0.0    0.00    0.00    3772         Fspecial_variable_p [1005]
-----------------------------------------------
                0.00    0.00       2/3756        Fdelete_window_internal <cycle 1> [462]
                0.00    0.00       4/3756        Fsplit_window_internal <cycle 1> [424]
                0.00    0.00       6/3756        Fdelete_other_windows_internal <cycle 1> [461]
                0.00    0.00      12/3756        Fwindow_resize_apply_total [1689]
                0.00    0.00      28/3756        coordinates_in_window [447]
                0.00    0.00      35/3756        window_loop <cycle 1> [102]
                0.00    0.00      52/3756        Fset_window_configuration <cycle 1> [396]
                0.00    0.00     264/3756        Fwindow_line_height [388]
                0.00    0.00     619/3756        candidate_window_p [1033]
                0.00    0.00    1052/3756        run_window_change_functions <cycle 1> [341]
                0.00    0.00    1682/3756        window_list_1 <cycle 1> [400]
[1006]   0.0    0.00    0.00    3756         EQ [1006]
-----------------------------------------------
                0.00    0.00    3755/3755        Fwhere_is_internal <cycle 1> [146]
[1007]   0.0    0.00    0.00    3755         parse_solitary_modifier [1007]
-----------------------------------------------
                0.00    0.00       5/3667        Fcopy_syntax_table [433]
                0.00    0.00      44/3667        Fmodify_syntax_entry [635]
                0.00    0.00    3618/3667        Fset_syntax_table [1010]
[1008]   0.0    0.00    0.00    3667         check_syntax_table [1008]
-----------------------------------------------
                                 123             menu_bar_items <cycle 1> [477]
                                 918             read_char <cycle 1> [331]
                                1127             read_key_sequence <cycle 1> [329]
                                1454             keyremap_step <cycle 1> [337]
[1009]   0.0    0.00    0.00    3622         access_keymap <cycle 1> [1009]
                                3622             access_keymap_1 <cycle 1> [13]
                                2164             get_keyelt <cycle 1> [750]
-----------------------------------------------
                0.00    0.00    3618/3618        exec_byte_code <cycle 1> [3]
[1010]   0.0    0.00    0.00    3618         Fset_syntax_table [1010]
                0.00    0.00    3618/3667        check_syntax_table [1008]
-----------------------------------------------
                0.00    0.00    1347/3612        read_char <cycle 1> [331]
                0.00    0.00    2265/3612        unbind_to <cycle 1> [57]
[1011]   0.0    0.00    0.00    3612         restore_getcjmp [1011]
-----------------------------------------------
                0.00    0.00     130/3600        message3_nolog <cycle 1> [561]
                0.00    0.00    1436/3600        wait_reading_process_output <cycle 1> [1254]
                0.00    0.00    2034/3600        redisplay_internal <cycle 1> [125]
[1012]   0.0    0.00    0.00    3600         do_pending_window_change [1012]
-----------------------------------------------
                0.00    0.00     478/3531        signal_after_change <cycle 1> [560]
                0.00    0.00    1269/3531        prepare_to_modify_buffer_1 <cycle 1> [147]
                0.00    0.00    1784/3531        exec_byte_code <cycle 1> [3]
[1013]   0.0    0.00    0.00    3531         Frun_hook_with_args [1013]
-----------------------------------------------
                0.00    0.00     112/3450        read_event_from_main_queue <cycle 1> [1178]
                0.00    0.00    3338/3450        readable_events <cycle 1> [946]
[1014]   0.0    0.00    0.00    3450         some_mouse_moved [1014]
-----------------------------------------------
                0.00    0.00       3/3405        write_region <cycle 1> [456]
                0.00    0.00       3/3405        Fdelete_and_extract_region <cycle 1> [1846]
                0.00    0.00      39/3405        Fsubst_char_in_region <cycle 1> [412]
                0.00    0.00     166/3405        Fdelete_region <cycle 1> [1397]
                0.00    0.00     375/3405        encode_coding_object <cycle 1> [80]
                0.00    0.00     406/3405        Fbuffer_substring_no_properties [280]
                0.00    0.00     857/3405        Fparse_partial_sexp [62]
                0.00    0.00    1556/3405        Fbuffer_substring [206]
[1015]   0.0    0.00    0.00    3405         validate_region [1015]
                0.00    0.00    6810/1314101     fix_position [719]
                0.00    0.00     156/29806       marker_position [811]
-----------------------------------------------
                0.00    0.00      56/3394        read_event_from_main_queue <cycle 1> [1178]
                0.00    0.00    3338/3394        readable_events <cycle 1> [946]
[1016]   0.0    0.00    0.00    3394         detect_conversion_events [1016]
-----------------------------------------------
                0.00    0.00      56/3394        read_event_from_main_queue <cycle 1> [1178]
                0.00    0.00    3338/3394        readable_events <cycle 1> [946]
[1017]   0.0    0.00    0.00    3394         x_detect_pending_selection_requests [1017]
-----------------------------------------------
                                3350             eval_sub <cycle 1> [308]
[1018]   0.0    0.00    0.00    3350         apply_lambda <cycle 1> [1018]
                0.00    0.00    3350/111663      list_length [760]
                0.00    0.00    1650/273882      Fcar [741]
                0.00    0.00    1650/2366056     Fcdr [711]
                                3350             exec_byte_code <cycle 1> [3]
                                3350             funcall_lambda <cycle 1> [745]
                                1650             eval_sub <cycle 1> [308]
-----------------------------------------------
                0.00    0.00    3263/3263        exec_byte_code <cycle 1> [3]
[1019]   0.0    0.00    0.00    3263         Fwindow_frame [1019]
-----------------------------------------------
                0.00    0.00     918/3190        read_event_from_main_queue <cycle 1> [1178]
                0.00    0.00    2272/3190        tty_read_avail_input [1050]
[1020]   0.0    0.00    0.00    3190         kbd_on_hold_p [1020]
-----------------------------------------------
                0.00    0.00     712/3114        update_frame_1 <cycle 1> [47]
                0.00    0.00    2402/3114        update_frame_line <cycle 1> [930]
[1021]   0.0    0.00    0.00    3114         cursor_to [1021]
-----------------------------------------------
                0.00    0.00     712/3114        update_frame_1 <cycle 1> [47]
                0.00    0.00    2402/3114        update_frame_line <cycle 1> [930]
[1022]   0.0    0.00    0.00    3114         tty_cursor_to [1022]
-----------------------------------------------
                0.00    0.00      13/3075        Fgetenv_internal [1428]
                0.00    0.00     402/3075        make_environment_block [498]
                0.00    0.00    2660/3075        getenv_internal [1034]
[1023]   0.0    0.00    0.00    3075         getenv_internal_1 [1023]
-----------------------------------------------
                0.00    0.00      38/3013        hash_remove_from_table [609]
                0.00    0.00    2975/3013        hash_lookup [492]
[1024]   0.0    0.00    0.00    3013         hashfn_equal [1024]
                0.00    0.00    3013/3013        sxhash_obj [1025]
-----------------------------------------------
                                8428             sxhash_obj [1025]
                0.00    0.00    3013/3013        hashfn_equal [1024]
[1025]   0.0    0.00    0.00    3013+8428    sxhash_obj [1025]
                                8428             sxhash_obj [1025]
-----------------------------------------------
                                   2             print_error_message <cycle 1> [569]
                                  55             message3_nolog <cycle 1> [561]
                                  99             map_keymap_canonical <cycle 1> [1457]
                                 539             display_mode_lines <cycle 1> [229]
                                 551             display_mode_element <cycle 1> [28]
                                 596             handle_fontified_prop <cycle 1> [231]
                                1167             clear_message <cycle 1> [451]
[1026]   0.0    0.00    0.00    3009         safe_call <cycle 1> [1026]
                                3009             safe__call <cycle 1> [920]
-----------------------------------------------
                0.00    0.00       2/2993        setup_echo_area_for_printing <cycle 1> [1752]
                0.00    0.00       3/2993        redisplay_mode_lines <cycle 1> [1949]
                0.00    0.00       3/2993        Fset_buffer_multibyte [257]
                0.00    0.00       7/2993        call_process <cycle 1> [478]
                0.00    0.00      13/2993        unshow_buffer [1578]
                0.00    0.00      46/2993        decide_coding_unwind [655]
                0.00    0.00      55/2993        set_message_1 <cycle 1> [1524]
                0.00    0.00      85/2993        overlay_arrows_changed_p <cycle 1> [303]
                0.00    0.00      92/2993        scan_newline [328]
                0.00    0.00     750/2993        decode_coding_object <cycle 1> [73]
                0.00    0.00    1937/2993        redisplay_window <cycle 1> [58]
[1027]   0.0    0.00    0.00    2993         temp_set_point_both [1027]
-----------------------------------------------
                0.00    0.00    2984/2984        exec_byte_code <cycle 1> [3]
[1028]   0.0    0.00    0.00    2984         Fselected_window [1028]
-----------------------------------------------
